antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
frozenset({'85099F'}),frozenset({'85099C'}),0.04701627486437613,0.048240367227709,0.01588538044234247,0.33786982248520714,7.003881643155001,1.0,0.013617298077206061,1.4374207143745952,0.89951381942529,0.2001402032947775,0.3043094551235208,0.3335831234686705,85099F,85099C,85099F → 85099C
frozenset({'85099F'}),frozenset({'85123A'}),0.04701627486437613,0.14129920712199193,0.010794269022117123,0.22958579881656804,1.6248201493328487,1.0,0.004150906661951137,1.1145962672533285,0.4035192394217414,0.06080551637674345,0.10281414949982307,0.15298939478138895,85099F,85123A,85099F → 85123A
frozenset({'85152'}),frozenset({'85123A'}),0.038308526916121854,0.14129920712199193,0.011434135484768395,0.298474945533769,2.1123610784034903,1.0,0.006021171005508891,1.2240486457484647,0.5475727942132886,0.06799007444168735,0.18303900463977607,0.18969819338117866,85152,85123A,85152 → 85123A
"frozenset({'20711', '85099B'})",frozenset({'21931'}),0.01557935735150925,0.05959104186952288,0.010098761997496175,0.6482142857142857,10.877713585434174,1.0,0.009170371861262128,2.6732437388480568,0.9224399375464927,0.15519452757588714,0.6259226252107801,0.4088410364145658,"20711, 85099B",21931,"20711, 85099B → 21931"
"frozenset({'21931', '85099B'})",frozenset({'20711'}),0.03302267352900264,0.026902211712338295,0.010098761997496175,0.30581297388374057,11.367577400466448,1.0,0.009210379042911518,1.4017804304580757,0.9431767259082358,0.20268006700167504,0.2866215148450756,0.34060038559750627,"21931, 85099B",20711,"21931, 85099B → 20711"
"frozenset({'20711', '21931'})",frozenset({'85099B'}),0.013465015996661566,0.10307414104882459,0.010098761997496175,0.7500000000000001,7.276315789473686,1.0,0.008710867039431601,3.5877034358047033,0.8743408251318349,0.09487715629900681,0.7212701612903227,0.4239878542510122,"20711, 21931",85099B,"20711, 21931 → 85099B"
frozenset({'20711'}),"frozenset({'21931', '85099B'})",0.026902211712338295,0.03302267352900264,0.010098761997496175,0.375387797311272,11.367577400466446,1.0,0.009210379042911518,1.5481242958567127,0.9372444576338973,0.20268006700167504,0.35405703361394997,0.34060038559750627,20711,"21931, 85099B","20711 → 21931, 85099B"
"frozenset({'20712', '85099B'})",frozenset({'21931'}),0.020336625399916538,0.05959104186952288,0.01137849492279872,0.5595075239398085,9.389121357617375,1.0,0.010166614227107492,2.1349035664390645,0.9120416099231482,0.16599025974025972,0.5315947681571581,0.37522528391201443,"20712, 85099B",21931,"20712, 85099B → 21931"
"frozenset({'21931', '85099B'})",frozenset({'20712'}),0.03302267352900264,0.0347475309500626,0.01137849492279872,0.34456613310867734,9.916276745069181,1.0,0.010231038552295887,1.47269239172529,0.9298622357224826,0.20177602368031577,0.3209715717832432,0.33601405134216894,"21931, 85099B",20712,"21931, 85099B → 20712"
"frozenset({'20712', '21931'})",frozenset({'85099B'}),0.015941021004312144,0.10307414104882459,0.01137849492279872,0.7137870855148342,6.924986987538654,1.0,0.009735387875337976,3.1337714462135575,0.869455403373215,0.10571207030240372,0.6808956820356921,0.41208922426888805,"20712, 21931",85099B,"20712, 21931 → 85099B"
frozenset({'20712'}),"frozenset({'21931', '85099B'})",0.0347475309500626,0.03302267352900264,0.01137849492279872,0.32746196957566054,9.916276745069181,1.0,0.010231038552295887,1.4378031913836615,0.9315238525836421,0.20177602368031577,0.30449451914371134,0.33601405134216894,20712,"21931, 85099B","20712 → 21931, 85099B"
"frozenset({'22386', '20712'})",frozenset({'85099B'}),0.014438725831130894,0.10307414104882459,0.011350674641813883,0.7861271676300579,7.626812696481088,1.0,0.009862415378930591,4.193734421582524,0.8816129977650182,0.1069182389937107,0.7615490397165766,0.4481243125599682,"20712, 22386",85099B,"20712, 22386 → 85099B"
"frozenset({'22386', '85099B'})",frozenset({'20712'}),0.0371678953957435,0.0347475309500626,0.011350674641813883,0.30538922155688625,8.78880349788813,1.0,0.010059182046201596,1.3896307097529272,0.9204292887659845,0.1874138723013321,0.2803843546478636,0.3160252753100684,"22386, 85099B",20712,"22386, 85099B → 20712"
"frozenset({'20712', '85099B'})",frozenset({'22386'}),0.020336625399916538,0.05911809709278064,0.011350674641813883,0.558139534883721,9.44109439124487,1.0,0.010148412046882108,2.129364306579497,0.912640095795233,0.16666666666666669,0.5303762738437419,0.3750697674418605,"20712, 85099B",22386,"20712, 85099B → 22386"
frozenset({'20712'}),"frozenset({'22386', '85099B'})",0.0347475309500626,0.0371678953957435,0.011350674641813883,0.3266613290632506,8.78880349788813,1.0,0.010059182046201596,1.4299373348997817,0.9181213181606512,0.1874138723013321,0.300668654777039,0.3160252753100684,20712,"22386, 85099B","20712 → 22386, 85099B"
"frozenset({'20713', '85099B'})",frozenset({'21931'}),0.018250104326053694,0.05959104186952288,0.010627347336208095,0.5823170731707317,9.771889446835644,1.0,0.009539804605191068,2.25149006034158,0.9143526771242213,0.15811258278145693,0.5558496936698503,0.38032753751907267,"20713, 85099B",21931,"20713, 85099B → 21931"
"frozenset({'20713', '21931'})",frozenset({'85099B'}),0.015245513979691195,0.10307414104882459,0.010627347336208095,0.6970802919708029,6.7629017799974385,1.0,0.009055929077903577,2.96093596810388,0.8653268305785667,0.09868251097907517,0.6622689545561573,0.40009210280051616,"20713, 21931",85099B,"20713, 21931 → 85099B"
"frozenset({'21931', '85099B'})",frozenset({'20713'}),0.03302267352900264,0.031798581165669776,0.010627347336208095,0.3218197135636057,10.120568332496768,1.0,0.00957727317168869,1.427646067274969,0.9319673741161401,0.19609856262833672,0.2995462790656803,0.3280139687678046,"21931, 85099B",20713,"21931, 85099B → 20713"
frozenset({'20713'}),"frozenset({'21931', '85099B'})",0.031798581165669776,0.03302267352900264,0.010627347336208095,0.33420822397200345,10.120568332496768,1.0,0.00957727317168869,1.4523719896929697,0.9307890922800068,0.19609856262833672,0.31147116090320687,0.3280139687678046,20713,"21931, 85099B","20713 → 21931, 85099B"
"frozenset({'20723', '20719'})",frozenset({'20724'}),0.015551537070524412,0.05004868549172346,0.01232438447628321,0.7924865831842576,15.834313636774953,1.0,0.011546050488527655,4.577782627673504,0.9516455666809857,0.23133159268929504,0.7815536294897832,0.5193672493464367,"20719, 20723",20724,"20719, 20723 → 20724"
"frozenset({'20719', '20724'})",frozenset({'20723'}),0.021338155515370705,0.03352343858672972,0.01232438447628321,0.5775749674054759,17.2289893804065,1.0,0.011609056130309593,2.2879244524814144,0.9624961835499743,0.28973185088293,0.562922631070519,0.47260491108863006,"20719, 20724",20723,"20719, 20724 → 20723"
"frozenset({'20723', '20724'})",frozenset({'20719'}),0.021032132424537487,0.03766866045347058,0.01232438447628321,0.5859788359788359,15.556136823677443,1.0,0.011532132221370879,2.324353011812064,0.955819612467394,0.26574685062987397,0.5697727518504598,0.45657878283432196,"20723, 20724",20719,"20723, 20724 → 20719"
frozenset({'20719'}),"frozenset({'20723', '20724'})",0.03766866045347058,0.021032132424537487,0.01232438447628321,0.32717872968980793,15.556136823677443,1.0,0.011532132221370879,1.4550192016434425,0.9723435674919814,0.26574685062987397,0.31272384661968644,0.45657878283432196,20719,"20723, 20724","20719 → 20723, 20724"
frozenset({'20723'}),"frozenset({'20719', '20724'})",0.03352343858672972,0.021338155515370705,0.01232438447628321,0.36763485477178426,17.2289893804065,1.0,0.011609056130309593,1.547621420740129,0.9746312822372191,0.28973185088293,0.3538471446577914,0.47260491108863006,20723,"20719, 20724","20723 → 20719, 20724"
frozenset({'20724'}),"frozenset({'20723', '20719'})",0.05004868549172346,0.015551537070524412,0.01232438447628321,0.2462479155086159,15.834313636774954,1.0,0.011546050488527655,1.3060640005974387,0.9862042412749182,0.23133159268929504,0.23434073709820827,0.5193672493464367,20724,"20719, 20723","20724 → 20719, 20723"
"frozenset({'20723', '20719'})",frozenset({'22355'}),0.015551537070524412,0.041952983725135624,0.011016831269995827,0.708407871198569,16.885756585034855,1.0,0.010364397888375274,3.2855722828076646,0.9556401635755052,0.23698384201077202,0.6956390199562261,0.4855036703472951,"20719, 20723",22355,"20719, 20723 → 22355"
"frozenset({'20719', '22355'})",frozenset({'20723'}),0.018806509945750453,0.03352343858672972,0.011016831269995827,0.5857988165680473,17.474305777210343,1.0,0.010386372388798741,2.3333505554120384,0.9608432277064788,0.2666666666666667,0.5714317346441699,0.45721476098111913,"20719, 22355",20723,"20719, 22355 → 20723"
"frozenset({'20723', '22355'})",frozenset({'20719'}),0.01691473083878147,0.03766866045347058,0.011016831269995827,0.6513157894736843,17.290654396330563,1.0,0.01037967601736792,2.7598936530391036,0.9583759604134847,0.25287356321839083,0.6376671981911937,0.47189127730700464,"20723, 22355",20719,"20723, 22355 → 20719"
frozenset({'20719'}),"frozenset({'20723', '22355'})",0.03766866045347058,0.01691473083878147,0.011016831269995827,0.292466765140325,17.290654396330563,1.0,0.01037967601736792,1.3894545453489457,0.9790445871218327,0.25287356321839083,0.28029311693038406,0.47189127730700464,20719,"20723, 22355","20719 → 20723, 22355"
frozenset({'20723'}),"frozenset({'20719', '22355'})",0.03352343858672972,0.018806509945750453,0.011016831269995827,0.3286307053941909,17.474305777210343,1.0,0.010386372388798741,1.4614810327754892,0.9754743753016637,0.2666666666666667,0.31576258769441135,0.45721476098111913,20723,"20719, 22355","20723 → 20719, 22355"
frozenset({'22355'}),"frozenset({'20723', '20719'})",0.041952983725135624,0.015551537070524412,0.011016831269995827,0.2625994694960212,16.88575658503485,1.0,0.010364397888375274,1.3350254335410514,0.9819752832210364,0.23698384201077202,0.2509505999840186,0.4855036703472951,22355,"20719, 20723","22355 → 20719, 20723"
"frozenset({'22356', '20719'})",frozenset({'20723'}),0.01691473083878147,0.03352343858672972,0.010126582278481013,0.5986842105263158,17.85867547499454,1.0,0.009559542337996059,2.4082694645051985,0.9602471275788196,0.25120772946859904,0.5847640744780778,0.4503794496614982,"20719, 22356",20723,"20719, 22356 → 20723"
"frozenset({'22356', '20723'})",frozenset({'20719'}),0.016719988871887605,0.03766866045347058,0.010126582278481013,0.6056572379367721,16.07854462159326,1.0,0.009496762694880072,2.440342342056811,0.9537520396081963,0.22878692646134507,0.5902214280488356,0.43724516254297985,"20723, 22356",20719,"20723, 22356 → 20719"
"frozenset({'20723', '20719'})",frozenset({'22356'}),0.015551537070524412,0.03777994157740993,0.010126582278481013,0.6511627906976745,17.235674898105973,1.0,0.009539046116517676,2.758364167478092,0.9568614706381056,0.2343850611719253,0.6374662882478361,0.4596020139055383,"20719, 20723",22356,"20719, 20723 → 22356"
frozenset({'22356'}),"frozenset({'20723', '20719'})",0.03777994157740993,0.015551537070524412,0.010126582278481013,0.2680412371134021,17.235674898105973,1.0,0.009539046116517676,1.344950716959988,0.9789660855234625,0.2343850611719253,0.25647833233598705,0.4596020139055383,22356,"20719, 20723","22356 → 20719, 20723"
frozenset({'20719'}),"frozenset({'22356', '20723'})",0.03766866045347058,0.016719988871887605,0.010126582278481013,0.2688330871491876,16.078544621593256,1.0,0.009496762694880072,1.3448092273408727,0.9745139512564567,0.22878692646134507,0.2564001051827057,0.43724516254297985,20719,"20723, 22356","20719 → 20723, 22356"
frozenset({'20723'}),"frozenset({'22356', '20719'})",0.03352343858672972,0.01691473083878147,0.010126582278481013,0.30207468879668053,17.858675474994545,1.0,0.009559542337996059,1.408582341663815,0.9767487837436023,0.25120772946859904,0.2900663522312783,0.4503794496614982,20723,"20719, 22356","20723 → 20719, 22356"
"frozenset({'20719', '20724'})",frozenset({'22355'}),0.021338155515370705,0.041952983725135624,0.0132702740297677,0.621903520208605,14.823820977386143,1.0,0.012375074738706941,2.533869177526969,0.9528735739044067,0.26529477196885426,0.6053466339663242,0.4691082587780425,"20719, 20724",22355,"20719, 20724 → 22355"
"frozenset({'20719', '22355'})",frozenset({'20724'}),0.018806509945750453,0.05004868549172346,0.0132702740297677,0.7056213017751479,14.098697994612392,1.0,0.012329032928295867,3.226970294510527,0.9468789530338051,0.23873873873873877,0.6901118049642034,0.48538430291647894,"20719, 22355",20724,"20719, 22355 → 20724"
"frozenset({'20724', '22355'})",frozenset({'20719'}),0.0219223814160523,0.03766866045347058,0.0132702740297677,0.6053299492385787,16.06985600101973,1.0,0.012444487287874954,2.4383186352497277,0.9587906634325367,0.2864864864864865,0.5898813282466744,0.4788097308969851,"20724, 22355",20719,"20724, 22355 → 20719"
frozenset({'20719'}),"frozenset({'20724', '22355'})",0.03766866045347058,0.0219223814160523,0.0132702740297677,0.3522895125553914,16.069856001019726,1.0,0.012444487287874954,1.5100537007556045,0.9744790076695584,0.2864864864864865,0.3377718954633087,0.4788097308969851,20719,"20724, 22355","20719 → 20724, 22355"
frozenset({'20724'}),"frozenset({'20719', '22355'})",0.05004868549172346,0.018806509945750453,0.0132702740297677,0.2651473040578099,14.09869799461239,1.0,0.012329032928295867,1.3352247266320687,0.9780200841840704,0.23873873873873877,0.25106240166599497,0.48538430291647894,20724,"20719, 22355","20724 → 20719, 22355"
frozenset({'22355'}),"frozenset({'20719', '20724'})",0.041952983725135624,0.021338155515370705,0.0132702740297677,0.3163129973474801,14.823820977386143,1.0,0.012375074738706941,1.431447198334453,0.9733770822896659,0.26529477196885426,0.3014062962549085,0.4691082587780425,22355,"20719, 20724","22355 → 20719, 20724"
"frozenset({'22356', '20719'})",frozenset({'20724'}),0.01691473083878147,0.05004868549172346,0.013381555153707052,0.7911184210526316,15.806977012082738,1.0,0.012534995109779722,4.5477984190632466,0.95285406678564,0.24974039460020772,0.7801133850154292,0.5292445912934086,"20719, 22356",20724,"20719, 22356 → 20724"
"frozenset({'22356', '20724'})",frozenset({'20719'}),0.025038252886354154,0.03766866045347058,0.013381555153707052,0.5344444444444444,14.188039553586082,1.0,0.012438397707382847,2.0670601565438576,0.9533893013704684,0.2712915961646926,0.5162211429434117,0.444844083374364,"20724, 22356",20719,"20724, 22356 → 20719"
"frozenset({'20719', '20724'})",frozenset({'22356'}),0.021338155515370705,0.03777994157740993,0.013381555153707052,0.6271186440677966,16.599248645815134,1.0,0.01257540088496666,2.580499247587855,0.9602461919535089,0.2925790754257907,0.6124780889067265,0.4906579965552532,"20719, 20724",22356,"20719, 20724 → 22356"
frozenset({'22356'}),"frozenset({'20719', '20724'})",0.03777994157740993,0.021338155515370705,0.013381555153707052,0.3541973490427099,16.599248645815134,1.0,0.01257540088496666,1.5154193669442724,0.9766542498782936,0.2925790754257907,0.34011665561829,0.4906579965552532,22356,"20719, 20724","22356 → 20719, 20724"
frozenset({'20719'}),"frozenset({'22356', '20724'})",0.03766866045347058,0.025038252886354154,0.013381555153707052,0.3552437223042836,14.18803955358608,1.0,0.012438397707382847,1.5121399834958493,0.965902346463764,0.2712915961646926,0.33868556422392565,0.444844083374364,20719,"20724, 22356","20719 → 20724, 22356"
frozenset({'20724'}),"frozenset({'22356', '20719'})",0.05004868549172346,0.01691473083878147,0.013381555153707052,0.26737076153418565,15.806977012082736,1.0,0.012534995109779722,1.3418591799856086,0.9860892683770912,0.24974039460020772,0.2547653174674223,0.5292445912934086,20724,"20719, 22356","20724 → 20719, 22356"
"frozenset({'22356', '20719'})",frozenset({'22355'}),0.01691473083878147,0.041952983725135624,0.011434135484768395,0.6759868421052632,16.112962227767696,1.0,0.010724512057173946,2.9568151568280077,0.9540761057229497,0.24105571847507332,0.6617982704496235,0.47426663060170315,"20719, 22356",22355,"20719, 22356 → 22355"
"frozenset({'22356', '22355'})",frozenset({'20719'}),0.018500486854917234,0.03766866045347058,0.011434135484768395,0.6180451127819548,16.407408847080774,1.0,0.010737246927206623,2.5194895307025273,0.9567523075734755,0.2555970149253731,0.6030942030859867,0.46079508224031274,"22355, 22356",20719,"22355, 22356 → 20719"
"frozenset({'20719', '22355'})",frozenset({'22356'}),0.018806509945750453,0.03777994157740993,0.011434135484768395,0.6079881656804733,16.092882632831085,1.0,0.010723626637742964,2.454568903749701,0.9558366807378729,0.2532347504621072,0.5925964846729873,0.45531956148530295,"20719, 22355",22356,"20719, 22355 → 22356"
frozenset({'22356'}),"frozenset({'20719', '22355'})",0.03777994157740993,0.018806509945750453,0.011434135484768395,0.3026509572901325,16.092882632831085,1.0,0.010723626637742964,1.407033536952134,0.9746842424305097,0.2532347504621072,0.28928488643834005,0.45531956148530295,22356,"20719, 22355","22356 → 20719, 22355"
frozenset({'20719'}),"frozenset({'22356', '22355'})",0.03766866045347058,0.018500486854917234,0.011434135484768395,0.3035450516986706,16.407408847080774,1.0,0.010737246927206623,1.4092792585349334,0.9758093553581053,0.2555970149253731,0.290417428665213,0.46079508224031274,20719,"22355, 22356","20719 → 22355, 22356"
frozenset({'22355'}),"frozenset({'22356', '20719'})",0.041952983725135624,0.01691473083878147,0.011434135484768395,0.2725464190981432,16.112962227767692,1.0,0.010724512057173946,1.3514061858661053,0.9790105801298566,0.24105571847507332,0.2600300261618914,0.47426663060170315,22355,"20719, 22356","22355 → 20719, 22356"
"frozenset({'20723', '20724'})",frozenset({'22355'}),0.021032132424537487,0.041952983725135624,0.012852969814995131,0.6111111111111112,14.566570881226054,1.0,0.011970609105683613,2.46354947042108,0.9513587665566977,0.2563817980022197,0.5940816240929492,0.4587385794282346,"20723, 20724",22355,"20723, 20724 → 22355"
"frozenset({'20723', '22355'})",frozenset({'20724'}),0.01691473083878147,0.05004868549172346,0.012852969814995131,0.7598684210526316,15.182584988736435,1.0,0.0120064097710678,3.955961638500221,0.9502075685113295,0.23753213367609258,0.747216962301202,0.5083388797870162,"20723, 22355",20724,"20723, 22355 → 20724"
"frozenset({'20724', '22355'})",frozenset({'20723'}),0.0219223814160523,0.03352343858672972,0.012852969814995131,0.5862944162436549,17.48908945384081,1.0,0.012118056207919236,2.336145798753549,0.9639536540295991,0.30176355323318094,0.5719445248093891,0.4848484529351055,"20724, 22355",20723,"20724, 22355 → 20723"
frozenset({'20723'}),"frozenset({'20724', '22355'})",0.03352343858672972,0.0219223814160523,0.012852969814995131,0.38340248962655604,17.48908945384081,1.0,0.012118056207919236,1.5862497044329165,0.9755244275969663,0.30176355323318094,0.36958223083956415,0.4848484529351055,20723,"20724, 22355","20723 → 20724, 22355"
frozenset({'20724'}),"frozenset({'20723', '22355'})",0.05004868549172346,0.01691473083878147,0.012852969814995131,0.2568093385214008,15.182584988736435,1.0,0.0120064097710678,1.3227901265677129,0.9833504612102398,0.23753213367609258,0.24402217712742316,0.5083388797870162,20724,"20723, 22355","20724 → 20723, 22355"
frozenset({'22355'}),"frozenset({'20723', '20724'})",0.041952983725135624,0.021032132424537487,0.012852969814995131,0.3063660477453581,14.566570881226054,1.0,0.011970609105683613,1.4113609410170147,0.9721335666975531,0.2563817980022197,0.29146402529787424,0.4587385794282346,22355,"20723, 20724","22355 → 20723, 20724"
"frozenset({'22356', '20723'})",frozenset({'20724'}),0.016719988871887605,0.05004868549172346,0.013910140492418973,0.831946755407654,16.622749373612073,1.0,0.013073327027944755,5.652680594252221,0.9558228270710729,0.2631578947368421,0.8230927816765689,0.5549394699773122,"20723, 22356",20724,"20723, 22356 → 20724"
"frozenset({'22356', '20724'})",frozenset({'20723'}),0.025038252886354154,0.03352343858672972,0.013910140492418973,0.5555555555555555,16.572153065928998,1.0,0.013070772159464271,2.174572263179858,0.9637894136110715,0.31152647975077885,0.5401394486023156,0.4852466574458275,"20724, 22356",20723,"20724, 22356 → 20723"
"frozenset({'20723', '20724'})",frozenset({'22356'}),0.021032132424537487,0.03777994157740993,0.013910140492418973,0.6613756613756614,17.506000109092895,1.0,0.013115547758171598,2.8415561100292113,0.9631334792122539,0.3097893432465923,0.6480801500028377,0.5147820869470354,"20723, 20724",22356,"20723, 20724 → 22356"
frozenset({'22356'}),"frozenset({'20723', '20724'})",0.03777994157740993,0.021032132424537487,0.013910140492418973,0.36818851251840945,17.506000109092895,1.0,0.013115547758171598,1.5494619628991586,0.9798971868042907,0.3097893432465923,0.35461468306784016,0.5147820869470354,22356,"20723, 20724","22356 → 20723, 20724"
frozenset({'20723'}),"frozenset({'22356', '20724'})",0.03352343858672972,0.025038252886354154,0.013910140492418973,0.4149377593360996,16.572153065929,1.0,0.013070772159464271,1.6664239791091395,0.972251007484168,0.31152647975077885,0.39991261975563136,0.4852466574458275,20723,"20724, 22356","20723 → 20724, 22356"
frozenset({'20724'}),"frozenset({'22356', '20723'})",0.05004868549172346,0.016719988871887605,0.013910140492418973,0.27793218454697055,16.622749373612073,1.0,0.013073327027944755,1.3617557659888178,0.9893575235752359,0.2631578947368421,0.26565392636772456,0.5549394699773122,20724,"20723, 22356","20724 → 20723, 22356"
"frozenset({'22356', '20723'})",frozenset({'22355'}),0.016719988871887605,0.041952983725135624,0.010877729865071637,0.6505823627287853,15.507415801250788,1.0,0.010176276444044887,2.741839318005683,0.9514224967842551,0.22759022118742725,0.6352813261400874,0.4549330911787163,"20723, 22356",22355,"20723, 22356 → 22355"
"frozenset({'22356', '22355'})",frozenset({'20723'}),0.018500486854917234,0.03352343858672972,0.010877729865071637,0.58796992481203,17.53906966586591,1.0,0.010257529930166218,2.345645669123448,0.9607589412576625,0.26436781609195403,0.5736781504711692,0.45622562630642993,"22355, 22356",20723,"22355, 22356 → 20723"
"frozenset({'20723', '22355'})",frozenset({'22356'}),0.01691473083878147,0.03777994157740993,0.010877729865071637,0.6430921052631579,17.022051342919152,1.0,0.01023869232218486,2.6959898411102983,0.9574476431425674,0.24825396825396825,0.629078721013219,0.465507761026277,"20723, 22355",22356,"20723, 22355 → 22356"
frozenset({'22356'}),"frozenset({'20723', '22355'})",0.03777994157740993,0.01691473083878147,0.010877729865071637,0.28792341678939615,17.022051342919152,1.0,0.01023869232218486,1.380589240455982,0.9782093666906324,0.24825396825396825,0.2756715968105624,0.465507761026277,22356,"20723, 22355","22356 → 20723, 22355"
frozenset({'20723'}),"frozenset({'22356', '22355'})",0.03352343858672972,0.018500486854917234,0.010877729865071637,0.3244813278008299,17.53906966586591,1.0,0.010257529930166218,1.4529568959948707,0.9756930180647764,0.26436781609195403,0.31174833695580584,0.45622562630642993,20723,"22355, 22356","20723 → 22355, 22356"
frozenset({'22355'}),"frozenset({'22356', '20723'})",0.041952983725135624,0.016719988871887605,0.010877729865071637,0.2592838196286472,15.50741580125079,1.0,0.010176276444044887,1.3274720293475322,0.9764810153713365,0.22759022118742725,0.24668845904684597,0.4549330911787163,22355,"20723, 22356","22355 → 20723, 22356"
"frozenset({'20725', '20724'})",frozenset({'22356'}),0.01774933926832661,0.03777994157740993,0.010655167617192934,0.6003134796238244,15.889740813754322,1.0,0.009984598616597926,2.407436852053382,0.9539991662834186,0.23744575325480477,0.5846204650613921,0.441172940106463,"20724, 20725",22356,"20724, 20725 → 22356"
"frozenset({'20725', '22356'})",frozenset({'20724'}),0.013715398525525108,0.05004868549172346,0.010655167617192934,0.7768762677484787,15.522411030694313,1.0,0.00996872994999528,4.257509073205276,0.9485872708702737,0.20062860136196964,0.7651208763608934,0.4948861605557291,"20725, 22356",20724,"20725, 22356 → 20724"
"frozenset({'22356', '20724'})",frozenset({'20725'}),0.025038252886354154,0.0798442064264849,0.010655167617192934,0.4255555555555555,5.329823848238482,1.0,0.008656008185176341,1.601818596162792,0.8332393971644813,0.11307942131679953,0.3757095825984715,0.27950251645373597,"20724, 22356",20725,"20724, 22356 → 20725"
frozenset({'20724'}),"frozenset({'20725', '22356'})",0.05004868549172346,0.013715398525525108,0.010655167617192934,0.21289605336297945,15.522411030694313,1.0,0.00996872994999528,1.2530550833704663,0.9848683865428731,0.20062860136196964,0.20195048623864087,0.4948861605557291,20724,"20725, 22356","20724 → 20725, 22356"
frozenset({'22356'}),"frozenset({'20725', '20724'})",0.03777994157740993,0.01774933926832661,0.010655167617192934,0.2820324005891017,15.889740813754326,1.0,0.009984598616597926,1.3680988689985771,0.9738586337053999,0.23744575325480477,0.26905867502691416,0.441172940106463,22356,"20724, 20725","22356 → 20724, 20725"
"frozenset({'22356', '20724'})",frozenset({'22355'}),0.025038252886354154,0.041952983725135624,0.014077062178328001,0.5622222222222222,13.401245210727968,1.0,0.013026632762480955,2.1884322706786237,0.9491450010348074,0.2660357518401682,0.5430518854074913,0.44888299440023577,"20724, 22356",22355,"20724, 22356 → 22355"
"frozenset({'22356', '22355'})",frozenset({'20724'}),0.018500486854917234,0.05004868549172346,0.014077062178328001,0.7609022556390977,15.203241566952402,1.0,0.013151137130282485,3.973066818540905,0.9518339450404668,0.25842696629213485,0.7483052650075372,0.521084813200316,"22355, 22356",20724,"22355, 22356 → 20724"
"frozenset({'20724', '22355'})",frozenset({'22356'}),0.0219223814160523,0.03777994157740993,0.014077062178328001,0.6421319796954315,16.99663770997959,1.0,0.013248835889191847,2.6887567589964574,0.9622598617764402,0.30853658536585366,0.6280808977405465,0.5073693771820309,"20724, 22355",22356,"20724, 22355 → 22356"
frozenset({'22356'}),"frozenset({'20724', '22355'})",0.03777994157740993,0.0219223814160523,0.014077062178328001,0.37260677466863035,16.99663770997959,1.0,0.013248835889191847,1.5589547019213628,0.9781180779042504,0.30853658536585366,0.35854454348960146,0.5073693771820309,22356,"20724, 22355","22356 → 20724, 22355"
frozenset({'20724'}),"frozenset({'22356', '22355'})",0.05004868549172346,0.018500486854917234,0.014077062178328001,0.2812673707615342,15.2032415669524,1.0,0.013151137130282485,1.3655975438112946,0.983444666462475,0.25842696629213485,0.2677198311231107,0.521084813200316,20724,"22355, 22356","20724 → 22355, 22356"
frozenset({'22355'}),"frozenset({'22356', '20724'})",0.041952983725135624,0.025038252886354154,0.014077062178328001,0.33554376657824936,13.40124521072797,1.0,0.013026632762480955,1.4673076992488803,0.9659025629777513,0.2660357518401682,0.31847968867613563,0.44888299440023577,22355,"20724, 22356","22355 → 20724, 22356"
"frozenset({'20726', '20725'})",frozenset({'20727'}),0.02626234524968702,0.06123243844762832,0.013771039087494785,0.5243644067796611,8.563506861288014,1.0,0.01216293164850296,1.9737117552459666,0.9070465807759029,0.18679245283018872,0.4933404042702383,0.3746310902594353,"20725, 20726",20727,"20725, 20726 → 20727"
"frozenset({'20726', '20727'})",frozenset({'20725'}),0.021226874391431352,0.0798442064264849,0.013771039087494785,0.6487549148099607,8.12525972572963,1.0,0.012076196146796274,2.6196972779723584,0.8959451257501396,0.15774378585086044,0.6182765053014071,0.4106143912028898,"20726, 20727",20725,"20726, 20727 → 20725"
"frozenset({'20727', '20725'})",frozenset({'20726'}),0.030824871331200446,0.04965920155793573,0.013771039087494785,0.44675090252707583,8.996336801868763,1.0,0.012240300589061268,1.7177448689621653,0.917113553075318,0.20642201834862392,0.4178413697697816,0.3620309134484119,"20725, 20727",20726,"20725, 20727 → 20726"
frozenset({'20726'}),"frozenset({'20727', '20725'})",0.04965920155793573,0.030824871331200446,0.013771039087494785,0.2773109243697479,8.996336801868763,1.0,0.012240300589061268,1.3410679105998504,0.9352893691008445,0.20642201834862392,0.2543256071553403,0.3620309134484119,20726,"20725, 20727","20726 → 20725, 20727"
frozenset({'20727'}),"frozenset({'20726', '20725'})",0.06123243844762832,0.02626234524968702,0.013771039087494785,0.22489777373920947,8.563506861288014,1.0,0.01216293164850296,1.256269975442813,0.9408350335981915,0.18679245283018872,0.2039927566942626,0.3746310902594353,20727,"20725, 20726","20727 → 20725, 20726"
"frozenset({'20726', '20725'})",frozenset({'20728'}),0.02626234524968702,0.054722492697176245,0.013882320211434136,0.5286016949152543,9.659678659750288,1.0,0.012445179215297416,2.0052628469525073,0.920655459085366,0.2068822553897181,0.5013122586299611,0.39114375543932517,"20725, 20726",20728,"20725, 20726 → 20728"
"frozenset({'20726', '20728'})",frozenset({'20725'}),0.021505077201279733,0.0798442064264849,0.013882320211434136,0.6455368693402329,8.084955668444136,1.0,0.012165264388157663,2.5959139723807563,0.8955728470474441,0.15871501272264635,0.614779222023724,0.4097022325795241,"20726, 20728",20725,"20726, 20728 → 20725"
