antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'84997B'}),frozenset({'84997A'}),0.027013492836277648,0.015662818194463763,0.011211573236889693,0.41503604531410915,26.498171667523366,1.0,0.010788465809797627,1.6827313442485485,0.9889772778388654,0.3563218390804597,0.4057280721501231,0.5654221079146035
frozenset({'84997A'}),frozenset({'84997B'}),0.015662818194463763,0.027013492836277648,0.011211573236889693,0.7158081705150977,26.498171667523362,1.0,0.010788465809797627,3.4236962720823483,0.9775730969175421,0.3563218390804597,0.7079180159308397,0.5654221079146035
frozenset({'84997A'}),frozenset({'84997D'}),0.015662818194463763,0.0287383502573376,0.010794269022117123,0.6891651865008881,23.980680182743875,1.0,0.010344145466827622,3.124687478886394,0.9735482745900852,0.3211920529801324,0.6799679946372142,0.5323851101913928
frozenset({'21931'}),frozenset({'85099B'}),0.05959104186952288,0.10307414104882459,0.03302267352900264,0.554154995331466,5.376275656461416,1.0,0.02688037807409703,2.011743654317715,0.8655783481678284,0.25472103004291846,0.5029187750368965,0.43726643153887734
"frozenset({'21931', '20725'})",frozenset({'85099B'}),0.016247044095145362,0.10307414104882459,0.010655167617192934,0.6558219178082192,6.36262316750781,1.0,0.008980517502503449,2.605993540435256,0.8567518034612486,0.09805427547363031,0.6162691946531154,0.37959786848575605
"frozenset({'21931', '22383'})",frozenset({'85099B'}),0.018333565169008206,0.10307414104882459,0.010070941716511336,0.5493171471927162,5.329340042062667,1.0,0.008181225234353167,1.9901486230600152,0.8275311010298483,0.09045477261369315,0.49752496451123396,0.32351147508083855
"frozenset({'22383', '85099B'})",frozenset({'21931'}),0.018194463764084016,0.05959104186952288,0.010070941716511336,0.5535168195718655,9.288591073534409,1.0,0.008986714664552288,2.10625841992237,0.9088775862125649,0.14872637633525063,0.5252244498864215,0.36125887663934075
frozenset({'84997D'}),frozenset({'84997B'}),0.0287383502573376,0.027013492836277648,0.014522186674085408,0.505324298160697,18.706366526659377,1.0,0.013745863455282382,1.9669179293544525,0.9745492004417895,0.3522267206477732,0.4915903784922015,0.5214572057229849
frozenset({'84997B'}),frozenset({'84997D'}),0.027013492836277648,0.0287383502573376,0.014522186674085408,0.5375901132852728,18.706366526659373,1.0,0.013745863455282382,2.100434436303174,0.9728215727633029,0.3522267206477732,0.5239080150675737,0.5214572057229849
frozenset({'20677'}),frozenset({'20675'}),0.01908471275559883,0.017804979830296285,0.011907080261510642,0.6239067055393587,35.04113520408164,1.0,0.011567277335830206,2.611572805567507,0.9903629033006223,0.47661469933184863,0.6170889825977127,0.6463283527696794
frozenset({'20675'}),frozenset({'20677'}),0.017804979830296285,0.01908471275559883,0.011907080261510642,0.6687500000000001,35.04113520408164,1.0,0.011567277335830206,2.961253697341589,0.9890725281823152,0.47661469933184863,0.6623051915822911,0.6463283527696794
frozenset({'20676'}),frozenset({'20675'}),0.02439838642370288,0.017804979830296285,0.010822089303101962,0.443557582668187,24.911995795324973,1.0,0.010387676524936157,1.7651332637066193,0.9838633746612896,0.34485815602836883,0.4334705370063159,0.5256850413340936
frozenset({'20675'}),frozenset({'20676'}),0.017804979830296285,0.02439838642370288,0.010822089303101962,0.6078125000000001,24.911995795324977,1.0,0.010387676524936157,2.4875897716686466,0.9772587685206657,0.34485815602836883,0.5980044574113152,0.5256850413340936
frozenset({'21166'}),frozenset({'21175'}),0.036834052023925444,0.04189734316316595,0.016747809152872443,0.4546827794561933,10.852305781907614,1.0,0.015204560235136132,1.7569638748642218,0.9425724463317589,0.2701974865350089,0.4308363340269133,0.42720858760326264
frozenset({'21166'}),frozenset({'21181'}),0.036834052023925444,0.046682431492558074,0.014995131450827653,0.40709969788519634,8.720618975258274,1.0,0.013275628340627434,1.6078884849730615,0.9191866079758234,0.21883881445391792,0.37806632154794356,0.3641577154503455
frozenset({'21094'}),frozenset({'21080'}),0.02439838642370288,0.05430518848240367,0.016553067185978577,0.6784492588369441,12.493267729966165,1.0,0.015228108212572873,2.941043793265716,0.9429636825643911,0.26633840644583706,0.6599846618096066,0.4916324163037179
frozenset({'21238'}),frozenset({'20676'}),0.023090833217415497,0.02439838642370288,0.01018222284045069,0.44096385542168676,18.073484359330138,1.0,0.009618843768766911,1.7451494380782904,0.9669991417738282,0.2729306487695749,0.42698316936045766,0.42914783421027325
frozenset({'20676'}),frozenset({'21238'}),0.02439838642370288,0.023090833217415497,0.01018222284045069,0.4173318129988598,18.073484359330138,1.0,0.009618843768766911,1.6766131883920288,0.9682951654895625,0.2729306487695749,0.4035595050048132,0.42914783421027325
frozenset({'21094'}),frozenset({'21086'}),0.02439838642370288,0.02125469467241619,0.01621922381416052,0.6647662485746864,31.27620785997003,1.0,0.015700643560225092,2.919590587660853,0.9922357660030666,0.551039697542533,0.6574862228196214,0.7139276269051442
frozenset({'21086'}),frozenset({'21094'}),0.02125469467241619,0.02439838642370288,0.01621922381416052,0.7630890052356021,31.27620785997003,1.0,0.015700643560225092,4.118009020841386,0.9890487434181955,0.551039697542533,0.7571642036384657,0.7139276269051442
frozenset({'21086'}),frozenset({'21080'}),0.02125469467241619,0.05430518848240367,0.013715398525525108,0.6452879581151834,11.882620724615915,1.0,0.012561158325203606,2.6660916457544053,0.93573218256466,0.22177237966711652,0.6249191202438816,0.4489247167625097
"frozenset({'21094', '21080'})",frozenset({'21086'}),0.016553067185978577,0.02125469467241619,0.011795799137571289,0.7126050420168067,33.526947951955655,1.0,0.011443968748641323,3.405575769999488,0.9865028955725762,0.453475935828877,0.7063638962876018,0.6337894320031678
"frozenset({'21086', '21080'})",frozenset({'21094'}),0.013715398525525108,0.02439838642370288,0.011795799137571289,0.8600405679513183,35.249895342086816,1.0,0.011461165544390443,6.970602833233538,0.9851427468232359,0.44820295983086683,0.85654038482406,0.6717534652755451
"frozenset({'21094', '21086'})",frozenset({'21080'}),0.01621922381416052,0.05430518848240367,0.011795799137571289,0.7272727272727273,13.392324888226529,1.0,0.01091501113130501,3.467547642231187,0.9405859397092925,0.20085267645665558,0.7116117489429642,0.4722429210134128
frozenset({'21094'}),"frozenset({'21086', '21080'})",0.02439838642370288,0.013715398525525108,0.011795799137571289,0.48346636259977194,35.249895342086816,1.0,0.011461165544390443,1.9094295706249769,0.9959302115996738,0.44820295983086683,0.47628338044817786,0.6717534652755451
frozenset({'21086'}),"frozenset({'21094', '21080'})",0.02125469467241619,0.016553067185978577,0.011795799137571289,0.5549738219895288,33.526947951955655,1.0,0.011443968748641323,2.2098631078526836,0.99124178842246,0.453475935828877,0.5474832823596496,0.6337894320031678
frozenset({'21238'}),frozenset({'21240'}),0.023090833217415497,0.019891500904159132,0.012407845319237724,0.5373493975903614,27.01401971522453,1.0,0.011948533989415715,2.1184636829415306,0.9857438308083177,0.4058234758871701,0.527959809718579,0.5805628106832925
frozenset({'21240'}),frozenset({'21238'}),0.019891500904159132,0.023090833217415497,0.012407845319237724,0.6237762237762238,27.01401971522453,1.0,0.011948533989415715,2.596617302042929,0.9825261032879388,0.4058234758871701,0.6148835643923214,0.5805628106832925
frozenset({'21136'}),frozenset({'84879'}),0.019863680623174295,0.07564334399777438,0.014494366393100571,0.7296918767507002,9.646478304451607,1.0,0.012991811166659872,3.4196406859356943,0.9145005726123134,0.17891483516483517,0.7075716158973069,0.4606532204643534
frozenset({'21239'}),frozenset({'21240'}),0.019168173598553346,0.019891500904159132,0.013659757963555431,0.7126269956458635,35.8257025992875,1.0,0.013278474221088729,3.4105795751365364,0.991084356169157,0.5377875136911281,0.7067947021995619,0.6996701411795752
frozenset({'21240'}),frozenset({'21239'}),0.019891500904159132,0.019168173598553346,0.013659757963555431,0.6867132867132867,35.8257025992875,1.0,0.013278474221088729,3.1307801601653313,0.9918157837382855,0.5377875136911281,0.6805907956350434,0.6996701411795752
frozenset({'21239'}),frozenset({'21238'}),0.019168173598553346,0.023090833217415497,0.011767978856586451,0.613933236574746,26.587747215276195,1.0,0.011325369756939789,2.5304150974180475,0.9811964336771342,0.38594890510948904,0.6048079222178341,0.5617858953958067
frozenset({'21238'}),frozenset({'21239'}),0.023090833217415497,0.019168173598553346,0.011767978856586451,0.5096385542168674,26.587747215276195,1.0,0.011325369756939789,2.000222152120886,0.9851363082933514,0.38594890510948904,0.5000555318619612,0.5617858953958067
frozenset({'20677'}),frozenset({'20676'}),0.01908471275559883,0.02439838642370288,0.010098761997496175,0.5291545189504374,21.688094850254814,1.0,0.009633125800899704,2.072020764437585,0.9724506967996058,0.30250000000000005,0.5173793539316035,0.4715327896918664
frozenset({'20676'}),frozenset({'20677'}),0.02439838642370288,0.01908471275559883,0.010098761997496175,0.41391106043329534,21.688094850254814,1.0,0.009633125800899704,1.6736628539170038,0.9777472088073828,0.30250000000000005,0.4025080991314218,0.4715327896918664
frozenset({'20718'}),frozenset({'85099B'}),0.029878981777715957,0.10307414104882459,0.012713868410070942,0.42551210428305397,4.128213924009278,1.0,0.009634118027919388,1.5612615437821107,0.781103055230698,0.10573808422026841,0.3594923259446146,0.2744294664465202
frozenset({'21533'}),frozenset({'21535'}),0.02531645569620253,0.028988732786201142,0.012658227848101266,0.5,17.248080614203452,1.0,0.01192433587883035,1.9420225344275976,0.9664906522049378,0.303941215764863,0.48507291636822053,0.46833013435700577
frozenset({'21535'}),frozenset({'21533'}),0.028988732786201142,0.02531645569620253,0.012658227848101266,0.4366602687140115,17.248080614203452,1.0,0.01192433587883035,1.7301878248118518,0.9701458327364411,0.303941215764863,0.42202806790138836,0.46833013435700577
frozenset({'21976'}),frozenset({'21212'}),0.023508137432188065,0.07959382389762136,0.013715398525525108,0.5834319526627219,7.33011588202081,1.0,0.011844295974586451,2.209497780700312,0.8843663135752385,0.15343915343915346,0.5474084614454582,0.37787466210556575
frozenset({'21976'}),frozenset({'21977'}),0.023508137432188065,0.04988176380581444,0.010905550146056476,0.46390532544378704,9.300098674331805,1.0,0.009732922787149446,1.7722956061458872,0.9139597505668934,0.1745325022261799,0.43576004108330185,0.3412666616064446
frozenset({'21976'}),frozenset({'84991'}),0.023508137432188065,0.054527750730282376,0.010877729865071637,0.46272189349112425,8.48598901098901,1.0,0.009595884007036065,1.759744604918307,0.9033958510940608,0.1619718309859155,0.43173572051017983,0.3311058447047458
frozenset({'15056N'}),frozenset({'15056BL'}),0.026624008902489914,0.022673529002642925,0.011990541104465156,0.45036572622779525,19.863062612586628,1.0,0.011386880866447928,1.7781396059780814,0.9756304912761606,0.32140193885160334,0.4376144614078594,0.4896000410280081
frozenset({'15056BL'}),frozenset({'15056N'}),0.022673529002642925,0.026624008902489914,0.011990541104465156,0.5288343558282209,19.863062612586628,1.0,0.011386880866447928,2.0658891477720593,0.9716868667455254,0.32140193885160334,0.515946922380399,0.4896000410280081
frozenset({'21531'}),frozenset({'21535'}),0.01978021978021978,0.028988732786201142,0.012630407567116428,0.6385372714486639,22.027084666240135,1.0,0.012057004061455307,2.686338564159576,0.9738646016475377,0.3494996150885296,0.6277461026909499,0.5371189236322014
frozenset({'21535'}),frozenset({'21531'}),0.028988732786201142,0.01978021978021978,0.012630407567116428,0.43570057581573896,22.027084666240135,1.0,0.012057004061455307,1.7370561411377736,0.9831001740380295,0.3494996150885296,0.42431336770439737,0.5371189236322014
frozenset({'21242'}),frozenset({'21238'}),0.017165113367645014,0.023090833217415497,0.011044651550980665,0.6434359805510534,27.86542930229833,1.0,0.010648294781050345,2.7397861632038847,0.9809513807131385,0.37809523809523804,0.6350080114169904,0.5608746167815508
frozenset({'21238'}),frozenset({'21242'}),0.023090833217415497,0.017165113367645014,0.011044651550980665,0.4783132530120482,27.86542930229833,1.0,0.010648294781050345,1.8839560182560153,0.9869016197588995,0.37809523809523804,0.46920204595556136,0.5608746167815508
frozenset({'21122'}),frozenset({'21121'}),0.021477256920294896,0.02314647377938517,0.0116566977326471,0.5427461139896372,23.448328205958546,1.0,0.011159574968488375,2.1363482216496164,0.9783656467347519,0.35358649789029545,0.5319115161722869,0.5231759416102033
frozenset({'21121'}),frozenset({'21122'}),0.02314647377938517,0.021477256920294896,0.0116566977326471,0.5036057692307693,23.44832820595855,1.0,0.011159574968488375,1.9712613129353866,0.9800374474582471,0.35358649789029545,0.4927105841128139,0.5231759416102033
frozenset({'21124'}),frozenset({'21122'}),0.01697037140075115,0.021477256920294896,0.013492836277646404,0.7950819672131146,37.01971672470907,1.0,0.013128359251039647,4.775190986228958,0.9897843760530651,0.5406911928651057,0.7905842922547239,0.7116601545910133
frozenset({'21122'}),frozenset({'21124'}),0.021477256920294896,0.01697037140075115,0.013492836277646404,0.6282383419689118,37.01971672470907,1.0,0.013128359251039647,2.644246945221672,0.9943431304647046,0.5406911928651057,0.6218204953183114,0.7116601545910133
frozenset({'21124'}),frozenset({'21121'}),0.01697037140075115,0.02314647377938517,0.010237863402420364,0.6032786885245901,26.063524590163933,1.0,0.009845059145766449,2.462316739647004,0.9782331842427449,0.34264432029795155,0.5938784056906671,0.5227931904161411
frozenset({'21121'}),frozenset({'21124'}),0.02314647377938517,0.01697037140075115,0.010237863402420364,0.4423076923076923,26.063524590163933,1.0,0.009845059145766449,1.7626738167986529,0.9844180094328991,0.34264432029795155,0.4326800622612141,0.5227931904161411
frozenset({'20727'}),frozenset({'20725'}),0.06123243844762832,0.0798442064264849,0.030824871331200446,0.5034075420263516,6.304872508061746,1.0,0.02593581587579098,1.8529395257596584,0.8962735239039153,0.2795861720918496,0.46031697953551654,0.44473512989819325
frozenset({'22383'}),frozenset({'20727'}),0.06320767839755181,0.06123243844762832,0.02629016553067186,0.4159330985915493,6.792692062186842,1.0,0.022419805253776282,1.6072945741122744,0.910322323460446,0.26785714285714285,0.3778365110500605,0.4226416969559291
frozenset({'20727'}),frozenset({'22383'}),0.06123243844762832,0.06320767839755181,0.02629016553067186,0.42935029532030894,6.792692062186842,1.0,0.022419805253776282,1.6416241240819973,0.9084069345034258,0.26785714285714285,0.3908471584144123,0.4226416969559291
"frozenset({'20725', '20727'})",frozenset({'22383'}),0.030824871331200446,0.06320767839755181,0.01557935735150925,0.5054151624548736,7.99610387959526,1.0,0.013630988797760818,1.8940983436779426,0.9027667627604476,0.19858156028368795,0.4720443089252645,0.3759470178471551
"frozenset({'20725', '22383'})",frozenset({'20727'}),0.030713590207261093,0.06123243844762832,0.01557935735150925,0.5072463768115942,8.28394866628476,1.0,0.013698689329637456,1.9051459337386367,0.9071463423634716,0.2040072859744991,0.47510582665044915,0.3808380907229257
"frozenset({'22383', '20727'})",frozenset({'20725'}),0.02629016553067186,0.0798442064264849,0.01557935735150925,0.5925925925925926,7.421860885275519,1.0,0.013480239947891829,2.2585642205895367,0.8886250000000001,0.17204301075268819,0.5572408387223201,0.39385727190605235
frozenset({'20724'}),frozenset({'22355'}),0.05004868549172346,0.041952983725135624,0.0219223814160523,0.43802112284602557,10.440762109217765,1.0,0.019822689728153597,1.7047740675355894,0.9518609399291963,0.3128225486304088,0.41341200629266167,0.4802837709720844
frozenset({'22355'}),frozenset({'20724'}),0.041952983725135624,0.05004868549172346,0.0219223814160523,0.5225464190981433,10.440762109217765,1.0,0.019822689728153597,1.989620253164557,0.9438175118280437,0.3128225486304088,0.4973915256393943,0.4802837709720844
frozenset({'20712'}),frozenset({'85099B'}),0.0347475309500626,0.10307414104882459,0.020336625399916538,0.5852682145716572,5.678128467686429,1.0,0.016755053493671387,2.16266486067571,0.8535441861726808,0.1730996921619702,0.5376075053591259,0.39128457962051144
frozenset({'20712'}),frozenset({'21931'}),0.0347475309500626,0.05959104186952288,0.015941021004312144,0.45876701361088873,7.698590244744816,1.0,0.013870379432604421,1.737530752522139,0.9014285033083163,0.20333569907735985,0.424470618118019,0.3631370082060046
frozenset({'20712'}),frozenset({'22386'}),0.0347475309500626,0.05911809709278064,0.014438725831130894,0.41553242594075257,7.028853200207224,1.0,0.012384517922690694,1.6098102694946808,0.8886061505093733,0.18178633975481612,0.378808783277361,0.3298838600291998
"frozenset({'21931', '20712'})",frozenset({'85099B'}),0.015941021004312144,0.10307414104882459,0.01137849492279872,0.7137870855148342,6.924986987538654,1.0,0.009735387875337976,3.1337714462135575,0.869455403373215,0.10571207030240372,0.6808956820356921,0.41208922426888805
"frozenset({'20712', '85099B'})",frozenset({'21931'}),0.020336625399916538,0.05959104186952288,0.01137849492279872,0.5595075239398085,9.389121357617375,1.0,0.010166614227107492,2.1349035664390645,0.9120416099231482,0.16599025974025972,0.5315947681571581,0.37522528391201443
"frozenset({'20712', '85099B'})",frozenset({'22386'}),0.020336625399916538,0.05911809709278064,0.011350674641813883,0.558139534883721,9.44109439124487,1.0,0.010148412046882108,2.129364306579497,0.912640095795233,0.16666666666666669,0.5303762738437419,0.3750697674418605
"frozenset({'20712', '22386'})",frozenset({'85099B'}),0.014438725831130894,0.10307414104882459,0.011350674641813883,0.7861271676300579,7.626812696481088,1.0,0.009862415378930591,4.193734421582524,0.8816129977650182,0.1069182389937107,0.7615490397165766,0.4481243125599682
frozenset({'22189'}),frozenset({'85123A'}),0.03332869661983586,0.14129920712199193,0.01424398386423703,0.4273789649415693,3.024638097031839,1.0,0.009534665457444809,1.4995970114691746,0.6924607475105764,0.08881179531656548,0.333154179188256,0.2640931052311706
frozenset({'20713'}),frozenset({'85099B'}),0.031798581165669776,0.10307414104882459,0.018250104326053694,0.573928258967629,5.568111003668401,1.0,0.01497249288583095,2.105105250064052,0.8473504203571144,0.15648854961832062,0.5249643693731831,0.3754931443286188
frozenset({'20713'}),frozenset({'21931'}),0.031798581165669776,0.05959104186952288,0.015245513979691195,0.47944006999125105,8.045505749689784,1.0,0.013350603398056346,1.8065335111649334,0.9044677984359486,0.20021921812203142,0.4464536673027696,0.3676378687958123
"frozenset({'21931', '20713'})",frozenset({'85099B'}),0.015245513979691195,0.10307414104882459,0.010627347336208095,0.6970802919708029,6.7629017799974385,1.0,0.009055929077903577,2.96093596810388,0.8653268305785667,0.09868251097907517,0.6622689545561573,0.40009210280051616
"frozenset({'85099B', '20713'})",frozenset({'21931'}),0.018250104326053694,0.05959104186952288,0.010627347336208095,0.5823170731707317,9.771889446835644,1.0,0.009539804605191068,2.25149006034158,0.9143526771242213,0.15811258278145693,0.5558496936698503,0.38032753751907267
frozenset({'22147'}),frozenset({'22149'}),0.029600778967867575,0.03558213937960773,0.012101822228404507,0.40883458646616544,11.489882103617136,1.0,0.011048563185424881,1.6313841076313154,0.9408157851638098,0.22798742138364783,0.3870235738339098,0.37447202349109676
frozenset({'85099C'}),frozenset({'85099B'}),0.048240367227709,0.10307414104882459,0.028098483794686328,0.5824682814302192,5.650964204051074,1.0,0.023126149378810357,2.148162209145495,0.8647551551799535,0.22804244750508018,0.5344858057074823,0.42753643491214066
frozenset({'85099C'}),frozenset({'21931'}),0.048240367227709,0.05959104186952288,0.01978021978021978,0.4100346020761246,6.8808094171924825,1.0,0.016905526036952213,1.5940069730188144,0.8979875079042235,0.22464454976303316,0.3726501722221785,0.37098368759268413
"frozenset({'21931', '85099B'})",frozenset({'85099C'}),0.03302267352900264,0.048240367227709,0.014049241897343164,0.4254422914911542,8.819217513062018,1.0,0.012456215999463331,1.6565083344585183,0.9168893947913693,0.20902317880794702,0.39632057430795764,0.3583382161031319
"frozenset({'21931', '85099C'})",frozenset({'85099B'}),0.01978021978021978,0.10307414104882459,0.014049241897343164,0.7102672292545711,6.890838206627681,1.0,0.01201041273374004,3.095700416088766,0.8721307108289306,0.12912298644847867,0.6769713261648747,0.4232847617258011
"frozenset({'85099B', '85099C'})",frozenset({'21931'}),0.028098483794686328,0.05959104186952288,0.014049241897343164,0.5,8.390522875816993,1.0,0.0123748239730639,1.8808179162609542,0.9062830971804781,0.19078201737816397,0.46831642161938286,0.3678804855275444
"frozenset({'85099B', '85099C'})",frozenset({'22386'}),0.028098483794686328,0.05911809709278064,0.014021421616358325,0.49900990099009895,8.440899242865461,1.0,0.012360292723224135,1.878044905012434,0.9070149552116061,0.19156214367160773,0.4675313687489387,0.3680931857891671
"frozenset({'85099C', '22386'})",frozenset({'85099B'}),0.018500486854917234,0.10307414104882459,0.014021421616358325,0.7578947368421053,7.352908587257618,1.0,0.012114499824802661,3.704693765233116,0.8802851001511716,0.13036730470770824,0.730072156196944,0.44696356275303645
"frozenset({'21931', '85099C'})",frozenset({'22386'}),0.01978021978021978,0.05911809709278064,0.010210043121435527,0.5161744022503516,8.73124183006536,1.0,0.009040674167951953,1.9446716074623052,0.9033369582483107,0.1486431753746456,0.4857743609961232,0.3444401423016464
"frozenset({'21931', '22386'})",frozenset({'85099C'}),0.02303519265544582,0.048240367227709,0.010210043121435527,0.44323671497584544,9.188087497005055,1.0,0.009098816968575795,1.7094511408578241,0.9121755619730975,0.1671981776765376,0.4150169161908966,0.32744304030222493
"frozenset({'85099C', '22386'})",frozenset({'21931'}),0.018500486854917234,0.05959104186952288,0.010210043121435527,0.5518796992481203,9.261118482480711,1.0,0.009107579834657596,2.0985636146200246,0.9088355823710047,0.1504098360655738,0.5234835899024846,0.3616074499975429
"frozenset({'21931', '22411'})",frozenset({'85099C'}),0.022951731812491306,0.048240367227709,0.010516066212268744,0.45818181818181813,9.497892418999685,1.0,0.009408866241122272,1.756603349076376,0.9157310988176591,0.17331499312242094,0.4307195187087619,0.3380874488832966
"frozenset({'21931', '85099C'})",frozenset({'22411'}),0.01978021978021978,0.05692029489497844,0.010516066212268744,0.5316455696202532,9.34017595307918,1.0,0.009390170269291148,2.0136026136026137,0.9109545163356823,0.158890290037831,0.5033776807575445,0.35819815137904154
"frozenset({'22411', '85099C'})",frozenset({'21931'}),0.018083182640144666,0.05959104186952288,0.010516066212268744,0.5815384615384614,9.758823529411764,1.0,0.009438470518425654,2.2473008190618016,0.9140577041129527,0.15658657829328915,0.5550217436322219,0.37900452488687775
"frozenset({'22411', '85099C'})",frozenset({'22386'}),0.018083182640144666,0.05911809709278064,0.01018222284045069,0.5630769230769231,9.524611764705883,1.0,0.009113179493384131,2.1534268904566645,0.9114915114371686,0.1519302615193026,0.5356238911886458,0.3676561085972851
"frozenset({'22411', '22386'})",frozenset({'85099C'}),0.0216998191681736,0.048240367227709,0.01018222284045069,0.4692307692307693,9.72693194925029,1.0,0.009135415595003117,1.7931703226144617,0.9170934214114727,0.17039106145251398,0.44232849083628073,0.3401517167953155
"frozenset({'85099C', '22386'})",frozenset({'22411'}),0.018500486854917234,0.05692029489497844,0.01018222284045069,0.5503759398496241,9.669239080104955,1.0,0.009129169672968129,2.0974849628589944,0.9134790528233151,0.1560767590618337,0.523238536767891,0.3646307851740789
"frozenset({'22411', '85099B'})",frozenset({'85099C'}),0.02901655306718598,0.048240367227709,0.012380025038252886,0.42665388302972196,8.844333232700897,1.0,0.010980255862609528,1.6600088578285945,0.9134380760511455,0.19082332761578047,0.39759357591135475,0.34164297381013203
"frozenset({'22411', '85099C'})",frozenset({'85099B'}),0.018083182640144666,0.10307414104882459,0.012380025038252886,0.6846153846153846,6.641970310391363,1.0,0.010516116520190959,2.843911260089093,0.8650857698594988,0.11381074168797954,0.64837158808933,0.402361673414305
"frozenset({'85099B', '85099C'})",frozenset({'22411'}),0.028098483794686328,0.05692029489497844,0.012380025038252886,0.4405940594059406,7.7405442157118935,1.0,0.010780651054557567,1.6858592958514544,0.8959859643028868,0.17043278437380313,0.4068306871986352,0.3290458078065871
frozenset({'21901'}),frozenset({'21900'}),0.017109472805675336,0.019696758937265267,0.011990541104465156,0.7008130081300814,35.580118046943184,1.0,0.011653539943068073,3.276557028552076,0.9888124760708283,0.4831838565022421,0.6948015885925526,0.654785035138487
frozenset({'21900'}),frozenset({'21901'}),0.019696758937265267,0.017109472805675336,0.011990541104465156,0.6087570621468926,35.580118046943184,1.0,0.011653539943068073,2.5122256074136526,0.9914222203814843,0.4831838565022421,0.6019465779470721,0.654785035138487
frozenset({'20975'}),frozenset({'20974'}),0.02292391153150647,0.02069828905271943,0.0108499095840868,0.4733009708737864,22.866671233949265,1.0,0.010375423836988711,1.8593193774667263,0.9787039531465944,0.33106960950764003,0.4621687849225378,0.49874725963044164
frozenset({'20974'}),frozenset({'20975'}),0.02069828905271943,0.02292391153150647,0.0108499095840868,0.5241935483870969,22.866671233949265,1.0,0.010375423836988711,2.0535158469507326,0.9764796891696695,0.33106960950764003,0.5130302980203924,0.49874725963044164
frozenset({'21210'}),frozenset({'21212'}),0.02887745166226179,0.07959382389762136,0.014160523021282515,0.4903660886319846,6.160856013938025,1.0,0.011862056219064377,1.806014387134724,0.8625944222377473,0.15014749262536875,0.44629455494730647,0.3341379551863174
frozenset({'21156'}),frozenset({'22367'}),0.024426206704687717,0.03010154402559466,0.010265683683405202,0.42027334851936216,13.961853523593781,1.0,0.009530417146905768,1.6730271991071275,0.9516207572604143,0.23192960402262727,0.4022810863244262,0.3806542343336182
frozenset({'84992'}),frozenset({'21212'}),0.036361107247183194,0.07959382389762136,0.018806509945750453,0.5172149961744453,6.498180020094526,1.0,0.01591239037879563,1.9064514614355135,0.8780371610206118,0.19358533791523483,0.4754652713544444,0.3767480083983027
frozenset({'84992'}),frozenset({'84991'}),0.036361107247183194,0.054527750730282376,0.017804979830296285,0.48967100229533284,8.980216417094764,1.0,0.015822290438044815,1.8526720086889368,0.9221754287199029,0.24362390559573657,0.46023905186128405,0.4081008072701154
frozenset({'84992'}),frozenset({'21977'}),0.036361107247183194,0.04988176380581444,0.01477256920294895,0.406273909716909,8.144738251407862,1.0,0.01295881303952707,1.6002635756518049,0.9103216490733482,0.20669521214480344,0.3751029422808121,0.3512128053882928
"frozenset({'84991', '21212'})",frozenset({'84992'}),0.029461677562943385,0.036361107247183194,0.011795799137571289,0.4003777148253069,11.01115299112139,1.0,0.010724539920023174,1.6070765156302882,0.9367821632508688,0.21833161688980435,0.37775209190471903,0.36239237692298243
"frozenset({'84991', '84992'})",frozenset({'21212'}),0.017804979830296285,0.07959382389762136,0.011795799137571289,0.6625,8.323510136315974,1.0,0.010378632708457985,2.7271294106737143,0.8958082264257828,0.13779655508612282,0.6333140642002176,0.4053499650471863
"frozenset({'21212', '84992'})",frozenset({'84991'}),0.018806509945750453,0.054527750730282376,0.011795799137571289,0.6272189349112426,11.502747252747252,1.0,0.010770322451142832,2.536266827406068,0.9305649249942626,0.19168173598553345,0.6057197179751248,0.42177273276174376
"frozenset({'84991', '84992'})",frozenset({'21977'}),0.017804979830296285,0.04988176380581444,0.010237863402420364,0.5750000000000001,11.527258784160626,1.0,0.009349719603958235,2.2355723204569076,0.9298042523845004,0.17820823244552056,0.5526872511126728,0.39012130507529286
"frozenset({'84991', '21977'})",frozenset({'84992'}),0.02289609125052163,0.036361107247183194,0.010237863402420364,0.4471445929526124,12.29733159424763,1.0,0.009405336172918855,1.7430215576605892,0.9402086484873844,0.20885357548240638,0.426283630512202,0.36435270963621436
"frozenset({'84992', '21977'})",frozenset({'84991'}),0.01477256920294895,0.054527750730282376,0.010237863402420364,0.6930320150659133,12.709712133440945,1.0,0.009432348431276117,3.0800353641853984,0.9351343487345952,0.17333961375412152,0.6753284031644623,0.4403935585533648
frozenset({'85099F'}),frozenset({'85099B'}),0.04701627486437613,0.10307414104882459,0.029823341215746278,0.6343195266272189,6.154012249558808,1.0,0.024977179068785268,2.452758416872955,0.8788233878048091,0.2479759426324312,0.592295762550105,0.46182912903560674
frozenset({'85099F'}),frozenset({'22386'}),0.04701627486437613,0.05911809709278064,0.01966893865628043,0.4183431952662722,7.076398190045249,1.0,0.01688942595390738,1.6175894363308247,0.9010491453048802,0.22747747747747749,0.38179616066960836,0.3755245388096067
